Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
9046550.0,33661.0,Susan Lester,Tony93@gmail.com,7816833775.0,1376 Lee Haven,Portsmouth,England,40557.0,UK,64.0,Female,Medium,Regular,9/23/2023,2023.0,September,11:32:07,7.0,164.2226026,1149.558218,Books,HarperCollins,Fiction,Bad,Express,Cash,Shipped,1.0,Romance
2060840.0,28588.0,David Colon,Stephanie56@gmail.com,8319247172.0,28775 Dean Spring Suite 941,Portsmouth,England,1468.0,UK,47.0,Male,Low,Regular,8/25/2023,2023.0,August,17:08:50,7.0,304.870197,2134.091379,Clothing,Nike,T-shirt,Good,Express,PayPal,Pending,3.0,Crop top
3421899.0,62301.0,Travis Jones,Meghan23@gmail.com,9315106694.0,69264 Combs Ports,Portsmouth,England,21819.0,UK,50.0,Female,Low,Regular,7/28/2023,2023.0,July,3:30:41,7.0,78.2191262,547.5338834,Electronics,Apple,Smartphone,Good,Standard,Credit Card,Delivered,3.0,iPhone
2761901.0,79517.0,Brittany Myers,Stephanie6@gmail.com,5340114699.0,1817 Theodore Cliffs,Portsmouth,England,99648.0,UK,62.0,Female,High,Regular,2/12/2024,2024.0,February,9:48:33,8.0,88.34788903,706.7831122,Books,HarperCollins,Non-Fiction,Bad,Express,Credit Card,Shipped,1.0,Self-help
1625398.0,76133.0,Cathy Cooper,Andrew82@gmail.com,8479026556.0,01134 Wright Circles Apt. 031,Portsmouth,England,63605.0,UK,21.0,Female,Medium,Regular,2/27/2024,2024.0,February,16:27:33,7.0,37.71606481,264.0124537,Clothing,Zara,Dress,Average,Standard,Debit Card,Pending,2.0,Shift dress
5281561.0,65159.0,Susan Vasquez,Emily42@gmail.com,7470976577.0,30124 Gordon Knolls Suite 242,Portsmouth,England,67021.0,UK,35.0,Female,Medium,Regular,6/9/2023,2023.0,June,9:51:14,10.0,101.535408,1015.35408,Electronics,Sony,Television,Good,Same-Day,Cash,Shipped,3.0,Plasma TV
9484842.0,17558.0,William Lee,Christine98@gmail.com,4257133898.0,26672 Rodriguez Roads,Portsmouth,England,47091.0,UK,68.0,Male,Low,Regular,3/23/2023,2023.0,March,17:44:29,8.0,19.82197683,158.5758147,Clothing,Adidas,Shoes,Good,Standard,Credit Card,Delivered,4.0,High heels
9719734.0,95531.0,Holly Gordon,Wendy96@gmail.com,2954074868.0,8893 Williams Loaf,Portsmouth,England,85707.0,UK,43.0,Female,Low,Regular,3/27/2023,2023.0,March,20:06:56,5.0,154.4532551,772.2662756,Clothing,Nike,Shoes,Average,Express,PayPal,Pending,2.0,Espadrilles
9596556.0,36083.0,Fred Whitaker,Scott44@gmail.com,3207950518.0,658 Louis Courts Apt. 000,Portsmouth,England,72704.0,UK,69.0,Female,Medium,Regular,3/16/2023,2023.0,March,13:26:29,7.0,222.9131135,1560.391794,,Nestle,Chocolate,Excellent,Standard,Debit Card,Shipped,5.0,White chocolate
2124439.0,74812.0,David Johnson,Richard34@gmail.com,2045304682.0,2212 Moss Ports Apt. 070,Portsmouth,England,54251.0,UK,61.0,Male,Low,Regular,11/22/2023,2023.0,November,9:16:02,6.0,13.7230279,82.33816737,Home Decor,IKEA,Decorations,Average,Same-Day,Credit Card,Processing,2.0,Vases
6146438.0,84556.0,Rebecca Alvarado,Denise49@gmail.com,3274634766.0,30631 James Forge,Portsmouth,England,33080.0,UK,40.0,Male,Medium,Regular,11/19/2023,2023.0,November,5:01:04,1.0,357.6780371,357.6780371,Grocery,Coca-Cola,Water,Excellent,Standard,Cash,Pending,5.0,Alkaline water
2635116.0,91124.0,Allen Calderon,Chelsea47@gmail.com,5060251518.0,877 Megan Hollow,Portsmouth,England,36037.0,UK,33.0,Male,High,Regular,3/26/2023,2023.0,March,3:30:46,2.0,451.4462921,902.8925842,Clothing,Nike,Shoes,Good,Same-Day,Credit Card,Processing,4.0,Sandals
5212805.0,13082.0,Daniel Patel,Melissa66@gmail.com,4007365608.0,44760 Aaron Park Suite 820,Portsmouth,England,43622.0,UK,37.0,Male,High,Regular,2/15/2024,2024.0,February,1:01:23,8.0,31.56501496,252.5201196,Books,Random House,Literature,Average,Standard,Credit Card,Shipped,2.0,Anthologies
4958322.0,29178.0,Robert Barnes,Jennifer98@gmail.com,5434425050.0,04327 Jennifer Freeway Apt. 498,Portsmouth,England,16096.0,UK,52.0,Male,Medium,Regular,9/2/2023,2023.0,September,19:52:19,1.0,447.5789312,447.5789312,Electronics,Sony,Headphones,Good,Express,Debit Card,Pending,4.0,Over-ear headphones
7961588.0,68375.0,Savannah Casey,Michael19@gmail.com,7639570540.0,7248 Jennifer Fall,Portsmouth,England,25837.0,UK,36.0,Male,Medium,Regular,9/15/2023,2023.0,September,23:49:36,3.0,458.1763995,1374.529198,Grocery,Nestle,Coffee,Excellent,Same-Day,Cash,Shipped,4.0,Affogato
8966152.0,42739.0,Maria Miller,Amanda19@gmail.com,9001048302.0,84701 Emily Shores Suite 007,Portsmouth,England,37727.0,UK,21.0,Male,Low,Regular,8/2/2023,2023.0,August,15:20:17,10.0,370.5443899,3705.443899,Clothing,Adidas,Jacket,Excellent,Standard,Credit Card,Delivered,5.0,Varsity jacket
7685751.0,89187.0,Keith Wise,Amanda64@gmail.com,2729132651.0,084 Hart Ports Apt. 483,Portsmouth,England,7376.0,UK,28.0,Male,Medium,Regular,9/30/2023,2023.0,September,4:34:05,3.0,43.07109758,129.2132927,Electronics,Apple,Smartphone,Average,Same-Day,Debit Card,Processing,2.0,iPhone
1126150.0,36687.0,Jonathan Humphrey,Gregory33@gmail.com,4414875788.0,585 Thompson Drives Suite 308,Portsmouth,England,85422.0,UK,58.0,Male,Low,Regular,6/3/2023,2023.0,June,17:46:26,7.0,456.8190335,3197.733235,Home Decor,Home Depot,Decorations,Bad,Express,PayPal,Delivered,1.0,Picture frames
7267435.0,24363.0,Jennifer Crawford,Isabel14@gmail.com,8529822826.0,27984 Potter Wells,Portsmouth,England,12602.0,UK,21.0,Male,Low,Regular,2/15/2024,2024.0,February,11:30:55,10.0,60.55796922,605.5796922,Home Decor,Bed Bath & Beyond,Bedding,Good,Express,Cash,Pending,3.0,Mattress topper
5313296.0,31512.0,Natalie Melton,Bradley55@gmail.com,7043575564.0,471 Winters Flats,Portsmouth,England,79489.0,UK,67.0,Male,High,Regular,3/3/2023,2023.0,March,0:32:01,3.0,412.7570404,1238.271121,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,PayPal,Shipped,4.0,Cream soda
7084758.0,90471.0,Ann Walker,Stacy75@gmail.com,6966793456.0,965 Russell Squares,Portsmouth,England,80588.0,UK,31.0,Female,Medium,Regular,8/13/2023,2023.0,August,8:59:38,2.0,343.0640763,686.1281526,Home Decor,Home Depot,Tools,Average,Express,Debit Card,Delivered,2.0,Pliers
6179281.0,96361.0,Taylor Wright,Patrick39@gmail.com,1616388893.0,1593 Hughes Pine,Portsmouth,England,3918.0,UK,44.0,Male,High,Regular,3/11/2023,2023.0,March,21:54:08,10.0,338.0450513,3380.450513,Electronics,Apple,Tablet,Good,Express,Debit Card,Pending,3.0,Acer Iconia Tab
2000637.0,78399.0,Linda Barnett,Amy11@gmail.com,2540762476.0,18882 Rebecca Place,Portsmouth,England,47233.0,UK,53.0,Female,Low,Regular,12/8/2023,2023.0,December,17:44:32,2.0,122.3768951,244.7537902,Home Decor,Bed Bath & Beyond,Kitchen,Average,Express,Debit Card,Delivered,2.0,Stove
2766292.0,15015.0,Evan Henderson,Shelia39@gmail.com,6519757170.0,001 Kimberly Vista,Portsmouth,England,15988.0,UK,60.0,Male,Low,Regular,4/8/2023,2023.0,April,8:51:04,4.0,279.3441159,1117.376464,Clothing,Zara,Shirt,Average,Express,Debit Card,Shipped,2.0,Button-down shirt
2053180.0,23951.0,Lisa Flores,William7@gmail.com,6758337430.0,2646 Brooks Mountain,Portsmouth,England,2699.0,UK,28.0,Male,Medium,Regular,12/23/2023,2023.0,December,20:58:44,6.0,404.8532595,2429.119557,Home Decor,Home Depot,Tools,Excellent,Same-Day,Credit Card,Shipped,4.0,Caulking gun
7242747.0,73394.0,Vickie Myers,John66@gmail.com,9509319347.0,25148 Brown Passage Suite 732,Portsmouth,England,96657.0,UK,28.0,Male,Medium,Regular,7/11/2023,2023.0,July,17:50:56,9.0,441.4359993,3972.923994,Books,HarperCollins,Thriller,Average,Standard,Credit Card,Shipped,2.0,Psychological thriller
2038772.0,98991.0,Connie Murphy,Tony57@gmail.com,7624446513.0,553 Barrett Shoals,Portsmouth,England,24421.0,UK,26.0,Male,Low,Regular,5/19/2023,2023.0,May,1:22:11,2.0,299.5818458,599.1636915,Grocery,Coca-Cola,Water,Average,Standard,Credit Card,Shipped,2.0,Bottled water
7872156.0,74342.0,Alyssa Mitchell,Keith84@gmail.com,6499644897.0,100 Lawrence Forest Apt. 935,Portsmouth,England,68501.0,UK,20.0,Male,Medium,Regular,3/30/2023,2023.0,March,8:26:50,2.0,340.909278,681.8185561,Home Decor,Home Depot,Decorations,Excellent,Standard,Debit Card,Processing,5.0,Candles
7204003.0,48869.0,Lisa Tucker,Donald88@gmail.com,4872325714.0,24894 Molly Curve Suite 538,Portsmouth,England,78921.0,UK,55.0,Male,High,Regular,2/15/2024,2024.0,February,21:17:50,7.0,352.1290354,2464.903248,Books,Random House,Non-Fiction,Good,Express,Credit Card,Shipped,4.0,History
1515461.0,90915.0,Nancy Mcintyre,David95@gmail.com,9028209398.0,44400 Howell Groves,Portsmouth,England,33145.0,UK,44.0,Male,Medium,Regular,5/10/2023,2023.0,May,11:09:48,6.0,309.843999,1859.063994,Electronics,Apple,Tablet,Bad,Standard,Debit Card,Delivered,1.0,Amazon Fire Tablet
6856042.0,97487.0,Joshua Brown,Nathan56@gmail.com,2079722173.0,23549 James Ridges,Portsmouth,England,44057.0,UK,36.0,Male,Low,Regular,6/28/2023,2023.0,June,19:58:32,3.0,472.6264585,1417.879376,Grocery,Pepsi,Water,Good,Same-Day,Credit Card,Pending,3.0,Mineral water
1719847.0,47017.0,Mark Carter,Loretta15@gmail.com,6052767277.0,8851 Johnson Lights,Portsmouth,England,93289.0,UK,38.0,Male,Medium,Regular,9/18/2023,2023.0,September,11:42:14,5.0,471.317362,2356.58681,Grocery,Pepsi,Water,Excellent,Standard,Credit Card,Shipped,5.0,Distilled water
7872782.0,85089.0,Charles Willis,Elizabeth61@gmail.com,4727214730.0,650 Kristin Pike,Portsmouth,England,60126.0,UK,54.0,Male,Medium,Regular,9/7/2023,2023.0,September,13:29:37,4.0,444.9003519,1779.601408,Electronics,Apple,Laptop,Good,Standard,Cash,Delivered,3.0,Acer Swift
1886587.0,93886.0,Shannon Sparks,Joseph80@gmail.com,6108099045.0,32318 Andrea Courts,Portsmouth,England,84023.0,UK,43.0,Female,Low,Regular,6/4/2023,2023.0,June,4:08:06,3.0,250.2169905,750.6509715,Books,HarperCollins,Non-Fiction,Excellent,Same-Day,Debit Card,Shipped,4.0,Science
4205944.0,82024.0,David Rowe,Andrea26@gmail.com,6643820445.0,620 Williams Roads,Portsmouth,England,33107.0,UK,48.0,Female,Low,Regular,7/17/2023,2023.0,July,6:44:28,6.0,281.4771951,1688.86317,Grocery,Coca-Cola,Juice,Average,Same-Day,Debit Card,Shipped,2.0,Grapefruit juice
3258024.0,92619.0,Alex Medina,John85@gmail.com,6735970627.0,608 Burton Spurs Apt. 380,Portsmouth,England,39599.0,UK,67.0,Male,High,Regular,9/2/2023,2023.0,September,8:01:58,5.0,311.0774669,1555.387334,Clothing,Adidas,Jacket,Good,Same-Day,Credit Card,Shipped,3.0,Blazer
4199333.0,61101.0,Gregory Wagner,James86@gmail.com,1532608093.0,48021 Collins Mill Suite 436,Portsmouth,England,73464.0,UK,60.0,Male,Medium,Regular,1/31/2024,2024.0,January,12:05:55,9.0,427.0404326,3843.363894,Electronics,Sony,Television,Excellent,Same-Day,PayPal,Pending,5.0,HDR TV
7029596.0,21798.0,Cynthia Mckenzie,Angel79@gmail.com,8554123482.0,63210 Karen Unions Suite 845,Portsmouth,England,43248.0,UK,53.0,Female,Medium,Regular,8/27/2023,2023.0,August,9:55:09,5.0,206.0890612,1030.445306,Home Decor,Bed Bath & Beyond,Bedding,Bad,Express,Cash,Delivered,1.0,Throw pillow
8209743.0,16615.0,Janet Gordon,James37@gmail.com,3453584559.0,4897 April Lodge Suite 562,Portsmouth,England,8167.0,UK,41.0,Male,High,Regular,9/7/2023,2023.0,September,21:55:22,6.0,22.74176786,136.4506071,Electronics,Samsung,Smartphone,Good,Express,Debit Card,Delivered,3.0,iPhone
3565493.0,16049.0,Elizabeth Clark,Anna42@gmail.com,2699007429.0,34722 Curtis Squares,Portsmouth,England,71852.0,UK,20.0,Male,Medium,Regular,11/9/2023,2023.0,November,1:21:37,1.0,250.6921799,250.6921799,Clothing,Adidas,T-shirt,Average,Same-Day,Credit Card,Shipped,2.0,Long-sleeve tee
5471383.0,52839.0,Jerry Burns,Roy39@gmail.com,5811855277.0,0204 Higgins Stravenue Suite 246,Portsmouth,England,18452.0,UK,46.0,Male,Low,Regular,6/10/2023,2023.0,June,22:07:48,9.0,28.56114123,257.0502711,Books,HarperCollins,Non-Fiction,Good,Standard,Credit Card,Delivered,3.0,Health
7430587.0,55940.0,Theresa Harvey,Mitchell35@gmail.com,1596922964.0,70892 Andrea View Apt. 497,Portsmouth,England,92438.0,UK,32.0,Male,Low,Regular,12/15/2023,2023.0,December,6:22:48,3.0,32.29740918,96.89222754,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,Debit Card,Delivered,1.0,Bathtub
5067613.0,35446.0,Pamela Campbell,Laura29@gmail.com,6821592084.0,52144 Megan Causeway Apt. 943,Portsmouth,England,80864.0,UK,48.0,Male,Medium,Regular,7/18/2023,2023.0,July,20:55:25,1.0,61.88875778,61.88875778,Electronics,Sony,Headphones,Good,Standard,Cash,Processing,4.0,Over-ear headphones
1803037.0,69500.0,Brian Ortiz,Zachary50@gmail.com,2657992773.0,28815 Gwendolyn Unions,Portsmouth,England,81579.0,UK,61.0,Male,Low,Regular,3/15/2023,2023.0,March,6:59:07,1.0,195.6408058,195.6408058,Books,Penguin Books,Fiction,Bad,Standard,Cash,Processing,1.0,Horror
9871668.0,28591.0,Theresa Diaz,Levi6@gmail.com,3566823896.0,551 Vaughn Alley,Portsmouth,England,76664.0,UK,24.0,Male,Medium,Regular,4/18/2023,2023.0,April,1:59:40,7.0,261.8687921,1833.081545,Home Decor,IKEA,Decorations,Good,Same-Day,Cash,Delivered,3.0,Candles
2314603.0,34792.0,Linda Smith,Kenneth94@gmail.com,4098753656.0,81671 Julia Camp Apt. 054,Portsmouth,England,9070.0,UK,29.0,Male,High,Regular,12/14/2023,2023.0,December,12:31:33,6.0,458.1995564,2749.197338,Clothing,Zara,Jeans,Average,Express,Debit Card,Delivered,2.0,Bootcut jeans
1217487.0,69214.0,Carly Vega,Todd29@gmail.com,5063322928.0,313 Peterson Spurs Apt. 861,Portsmouth,England,28005.0,UK,31.0,Male,Medium,Regular,3/8/2023,2023.0,March,19:19:34,6.0,474.7992607,2848.795564,Clothing,Nike,T-shirt,Bad,Standard,PayPal,Pending,1.0,Off-the-shoulder tee
2629939.0,75243.0,Susan Juarez,Kara95@gmail.com,2723925334.0,079 Mcbride Wells,Portsmouth,England,19194.0,UK,44.0,Female,Low,Regular,1/20/2024,2024.0,January,16:08:15,7.0,408.9119794,2862.383856,Books,HarperCollins,Non-Fiction,Excellent,Express,PayPal,Delivered,5.0,Cooking
2492168.0,40619.0,Robin Campbell,Tonya74@gmail.com,3550893930.0,5175 Andrew Pines,Portsmouth,England,98815.0,UK,19.0,Male,Medium,Regular,11/6/2023,2023.0,November,10:46:21,2.0,317.0015934,634.0031868,Grocery,Pepsi,Soft Drink,Good,Express,PayPal,Processing,4.0,Grape soda
8574194.0,50357.0,Kathryn Martin,Jonathan37@gmail.com,7843252850.0,3028 Hart Rapid Apt. 351,Portsmouth,England,57721.0,UK,22.0,Male,Low,Regular,12/6/2023,2023.0,December,9:09:56,7.0,99.19707453,694.3795217,Books,Penguin Books,Children's,Excellent,Same-Day,Credit Card,Delivered,4.0,Games
5670981.0,36084.0,Heather Johnson,Jasmin96@gmail.com,6352872686.0,550 Ryan Forks Apt. 273,Portsmouth,England,13419.0,UK,39.0,Male,Low,Regular,6/26/2023,2023.0,June,19:44:35,9.0,205.5250435,1849.725392,Books,HarperCollins,Non-Fiction,Bad,Express,Cash,Delivered,1.0,Health
4081468.0,57471.0,Rebecca Jones,Amber63@gmail.com,4253302009.0,33062 Brian Mews Suite 686,Portsmouth,England,1985.0,UK,65.0,Female,High,Regular,12/5/2023,2023.0,December,20:44:01,10.0,142.111214,1421.11214,Grocery,Pepsi,Soft Drink,Average,Standard,Debit Card,Pending,2.0,Ginger ale
6925817.0,85291.0,Scott Porter,William51@gmail.com,3322434863.0,82129 Tony Flat Suite 562,Portsmouth,England,51935.0,UK,23.0,Female,Low,Regular,10/18/2023,2023.0,October,23:50:56,6.0,348.0031087,2088.018652,Grocery,Nestle,Chocolate,Excellent,Same-Day,Cash,Processing,4.0,Chocolate mousse
9423609.0,16683.0,Sara Martinez,Lisa82@gmail.com,7140029266.0,5498 Emily Harbors,Portsmouth,England,79456.0,UK,43.0,Male,Medium,Regular,5/15/2023,2023.0,May,1:33:21,1.0,41.75067581,41.75067581,Grocery,Pepsi,Water,Average,Express,PayPal,Pending,2.0,Spring water
9209702.0,30293.0,Kimberly Franklin,Nicole96@gmail.com,7750688117.0,880 Cynthia Cliffs,Portsmouth,England,3089.0,UK,67.0,Male,Medium,Regular,4/3/2023,2023.0,April,12:16:17,5.0,472.7983494,2363.991747,Grocery,Coca-Cola,Juice,Good,Standard,Debit Card,Pending,4.0,Pomegranate juice
8257808.0,99944.0,Teresa Brown,Kathleen47@gmail.com,2797877746.0,3861 Crystal Roads,Portsmouth,England,84722.0,UK,20.0,Female,Low,Regular,12/3/2023,2023.0,December,20:31:58,3.0,363.793973,1091.381919,Electronics,Apple,Smartphone,Bad,Standard,Cash,Pending,1.0,Motorola Moto
2145553.0,60481.0,Renee Manning,Kevin60@gmail.com,3838883939.0,4956 Rebecca Lake,Portsmouth,England,52334.0,UK,43.0,Female,Low,Regular,3/26/2023,2023.0,March,5:47:53,1.0,474.6467225,474.6467225,Clothing,Adidas,Shoes,Average,Express,PayPal,Pending,2.0,Sneakers
7775388.0,91698.0,Terry Gaines,Amber47@gmail.com,5151413711.0,42969 Stevens Island,Portsmouth,England,73398.0,UK,58.0,Female,Low,Regular,2/28/2024,2024.0,February,19:39:49,5.0,411.4355543,2057.177771,Grocery,Coca-Cola,Soft Drink,Bad,Standard,Credit Card,Processing,1.0,Lemon-lime soda
5292389.0,44721.0,Rebekah Marsh,Ashley29@gmail.com,9342388581.0,6510 Christopher Trafficway Apt. 594,Portsmouth,England,7853.0,UK,36.0,Male,Medium,Regular,6/21/2023,2023.0,June,15:21:23,8.0,378.0900805,3024.720644,Clothing,Zara,Jeans,Excellent,Standard,Credit Card,Delivered,5.0,Straight-leg jeans
3270773.0,96867.0,Gerald Andrews,Sydney58@gmail.com,4733318648.0,847 Smith Villages Apt. 777,Portsmouth,England,41429.0,UK,21.0,Female,Medium,Regular,1/7/2024,2024.0,January,16:58:22,1.0,213.6794234,213.6794234,Clothing,Nike,Shorts,Bad,Express,Debit Card,Pending,1.0,Skorts
7988107.0,82671.0,Joshua Grimes,Jessica48@gmail.com,1126040209.0,351 Taylor Forge,Portsmouth,England,38647.0,UK,50.0,Male,Medium,Regular,2/6/2024,2024.0,February,5:10:44,9.0,28.92910639,260.3619575,Electronics,Samsung,Tablet,Excellent,Same-Day,PayPal,Delivered,4.0,Lenovo Tab
5020401.0,35547.0,William Thomas,Brad28@gmail.com,6290627159.0,6007 Jones Crossroad Apt. 487,Portsmouth,England,8454.0,UK,59.0,Male,Low,Regular,10/31/2023,2023.0,October,17:54:34,5.0,202.7153956,1013.576978,Clothing,Nike,Shorts,Average,Express,Debit Card,Pending,2.0,Denim shorts
6615647.0,50869.0,Christina Taylor,Sean72@gmail.com,2456044824.0,12532 Raymond Mews,Portsmouth,England,50529.0,UK,62.0,Male,Low,Regular,2/17/2024,2024.0,February,4:40:08,10.0,32.97593815,329.7593815,Electronics,Apple,Tablet,Bad,Express,Credit Card,Shipped,1.0,Sony Xperia Tablet
3767002.0,66893.0,Deanna Garrett,Yvonne25@gmail.com,2969209549.0,3295 Andrew Courts,Portsmouth,England,88730.0,UK,61.0,Male,Medium,Regular,10/2/2023,2023.0,October,12:36:40,1.0,33.55364274,33.55364274,Electronics,Sony,Headphones,Average,Standard,Debit Card,Pending,2.0,On-ear headphones
2286430.0,42358.0,Melissa Williams,Katrina76@gmail.com,4493413740.0,819 Antonio Via Suite 388,Portsmouth,England,3775.0,UK,67.0,Female,High,Regular,3/29/2023,2023.0,March,14:28:00,2.0,174.9739514,349.9479029,Clothing,Nike,Shorts,Good,Express,Cash,Shipped,3.0,Board shorts
2859196.0,73353.0,Ryan Cook,Justin71@gmail.com,2751175665.0,59791 Kaitlin Route,Portsmouth,England,60324.0,UK,63.0,Male,Medium,Regular,3/18/2023,2023.0,March,13:50:22,10.0,362.6219196,3626.219196,Clothing,Adidas,T-shirt,Excellent,Standard,PayPal,Pending,4.0,Crop top
4578976.0,13610.0,Roberta Ford,Deborah81@gmail.com,7398691297.0,00001 Jones Views,Portsmouth,England,76359.0,UK,61.0,Male,Low,Regular,4/29/2023,2023.0,April,4:37:18,1.0,145.054612,145.054612,Books,HarperCollins,Non-Fiction,Good,Express,Debit Card,Delivered,3.0,Psychology
4052364.0,29811.0,Wyatt Spencer,Rebecca58@gmail.com,1383656077.0,850 Lee Lights Suite 501,Portsmouth,England,52036.0,UK,64.0,Female,Low,Regular,6/26/2023,2023.0,June,23:36:04,10.0,102.4032281,1024.032281,Home Decor,IKEA,Lighting,Excellent,Express,Credit Card,Delivered,4.0,Table lamps
8243427.0,79548.0,Patricia Nguyen,Ana58@gmail.com,5287072698.0,89016 Clark Ramp Apt. 394,Portsmouth,England,98542.0,UK,25.0,Male,Low,Regular,9/24/2023,2023.0,September,3:29:17,2.0,248.9749141,497.9498282,Books,Random House,Literature,Bad,Standard,Debit Card,Processing,1.0,Drama
3462909.0,15597.0,Kelly Smith,Ellen26@gmail.com,8774216930.0,0120 Sanchez Wall,Portsmouth,England,36066.0,UK,52.0,Female,Medium,Regular,4/27/2023,2023.0,April,16:13:45,2.0,258.4188228,516.8376456,Books,Penguin Books,Children's,Excellent,Express,PayPal,Shipped,5.0,Sports equipment
7662744.0,27115.0,John Woods,Daniel43@gmail.com,2943631182.0,677 Daniel Rapids Suite 166,Portsmouth,England,81478.0,UK,62.0,Male,Medium,Regular,7/28/2023,2023.0,July,16:23:46,5.0,217.3069315,1086.534658,Electronics,Samsung,Tablet,Excellent,Same-Day,Debit Card,Processing,4.0,Lenovo Tab
5396105.0,73862.0,Deanna Johnson,Dana69@gmail.com,1803411094.0,836 Robyn Forks,Portsmouth,England,47388.0,UK,47.0,Male,Low,Regular,8/25/2023,2023.0,August,5:11:43,6.0,172.5107515,1035.064509,Clothing,Nike,Shorts,Average,Same-Day,Cash,Delivered,2.0,Cycling shorts
9904456.0,26241.0,Jacqueline Thompson,Trevor57@gmail.com,6333941668.0,46503 Gutierrez Land,Portsmouth,England,75865.0,UK,49.0,Male,Low,Regular,3/12/2023,2023.0,March,6:43:11,7.0,231.9222752,1623.455926,Home Decor,IKEA,Decorations,Good,Same-Day,Credit Card,Processing,3.0,Rugs
3395821.0,62489.0,Sarah Jenkins,Seth91@gmail.com,3942250195.0,42547 Crystal Field Suite 309,Portsmouth,England,3348.0,UK,69.0,Male,Medium,Regular,3/15/2023,2023.0,March,16:09:17,1.0,437.0575522,437.0575522,Electronics,Sony,Television,Bad,Same-Day,Cash,Processing,1.0,LED TV
5816644.0,38393.0,Mario Sparks,Jeremy49@gmail.com,1307082373.0,6099 Karen Common Apt. 735,Portsmouth,England,34302.0,UK,49.0,Male,Medium,Regular,5/13/2023,2023.0,May,11:37:12,9.0,403.8373731,3634.536358,Books,HarperCollins,Fiction,Bad,Express,Debit Card,Delivered,1.0,Fantasy
3410438.0,14771.0,Jennifer Rogers,Joseph72@gmail.com,5390815909.0,30889 Branch Forge Suite 620,Portsmouth,England,61146.0,UK,21.0,Male,Medium,Regular,4/23/2023,2023.0,April,22:16:55,8.0,362.1556343,2897.245074,Clothing,Zara,Shirt,Bad,Same-Day,Cash,Pending,1.0,Dress shirt
5004469.0,89926.0,Javier Wright,Brian21@gmail.com,8210033594.0,4963 Mark River Apt. 160,Portsmouth,England,16320.0,UK,70.0,Female,Low,Regular,8/30/2023,2023.0,August,10:24:11,6.0,127.0050918,762.0305509,Grocery,Pepsi,Juice,Excellent,Express,Cash,Shipped,4.0,Grape juice
8084246.0,93000.0,Justin Martin,Roger16@gmail.com,9130403971.0,00197 Logan Ranch,Portsmouth,England,48783.0,UK,22.0,Female,Low,Regular,7/19/2023,2023.0,July,2:58:18,7.0,363.7069252,2545.948477,Books,HarperCollins,Fiction,Bad,Standard,Cash,Pending,1.0,Adventure
7107984.0,99453.0,Catherine Poole,Ryan78@gmail.com,7642577456.0,9105 Thomas Springs,Portsmouth,England,95432.0,UK,36.0,Female,Low,Regular,11/30/2023,2023.0,November,15:09:28,7.0,348.4932251,2439.452576,Books,HarperCollins,Thriller,Good,Express,PayPal,Pending,4.0,Political thriller
1166989.0,60009.0,Diane Martinez,Jacqueline26@gmail.com,2246926095.0,79664 Chang Brooks,Portsmouth,England,78174.0,UK,31.0,Male,Low,Regular,11/16/2023,2023.0,November,22:09:31,10.0,337.9589089,3379.589089,Electronics,Sony,Headphones,Excellent,Standard,Cash,Shipped,4.0,Sports headphones
9846574.0,30224.0,Mary Garcia,Alexander14@gmail.com,1574979080.0,89607 Leah Bridge,Portsmouth,England,91558.0,UK,43.0,Female,Low,Regular,11/23/2023,2023.0,November,1:08:27,2.0,143.6221789,287.2443578,Home Decor,IKEA,Furniture,Good,Express,Debit Card,Pending,4.0,Coffee table
4954042.0,74095.0,Michelle Johnston,Alexa61@gmail.com,5622213903.0,4263 Samuel Fields,Portsmouth,England,35694.0,UK,50.0,Male,Medium,Regular,10/20/2023,2023.0,October,19:54:59,9.0,448.5892682,4037.303414,Books,HarperCollins,Thriller,Average,Same-Day,Cash,Delivered,2.0,Crime
3073877.0,24469.0,Christopher Whitney,Joel88@gmail.com,7946361397.0,4468 Terry Trafficway Apt. 823,Portsmouth,England,26901.0,UK,34.0,Male,Medium,Regular,9/1/2023,2023.0,September,14:24:34,3.0,76.05765087,228.1729526,Grocery,Coca-Cola,Soft Drink,Good,Same-Day,Debit Card,Pending,4.0,Fruit punch
7355533.0,76027.0,Karen Hicks,Kimberly22@gmail.com,8482007324.0,520 Briana Lane Apt. 127,Portsmouth,England,54339.0,UK,54.0,Male,Low,Regular,3/10/2023,2023.0,March,21:55:26,4.0,206.6432675,826.5730701,Clothing,Adidas,Shoes,Excellent,Standard,Credit Card,Shipped,4.0,Sandals
1206659.0,68480.0,Jonathan Smith,Brandon80@gmail.com,5951911330.0,515 Seth Wells Apt. 262,Portsmouth,England,55692.0,UK,24.0,Female,High,Regular,11/30/2023,2023.0,November,14:23:17,2.0,40.61129738,81.22259476,Clothing,Zara,Shirt,Excellent,Standard,PayPal,Pending,5.0,Dress shirt
